,DATABASE_NAME,SCHEMA,NAME,TYPE,SELF_REFERENCING_COL_NAME,DATABASE
27070,,IAS,TEMP_3017470055_OFFSET_JM,TABLE,,ias
27071,,IAS,TEMP_4067991102_OFFSET_JM,TABLE,,ias
27072,,IAS,TEMP_4067991103_OFFSET_JM,TABLE,,ias
27073,,IAS,TEMP_4067991104_OFFSET_JM,TABLE,,ias
27074,,IAS,TEMP_4067991105_OFFSET_JM,TABLE,,ias
27075,,IAS,TEMP_4067991106_OFFSET_JM,TABLE,,ias
27076,,IAS,TEMP_4067991107_OFFSET_JM,TABLE,,ias
27077,,IAS,TEMP_4067991108_OFFSET_JM,TABLE,,ias
27078,,IAS,TEMP_4067991109_OFFSET_JM,TABLE,,ias
27079,,IAS,TEMP_4101820022_OFFSET_JM,TABLE,,ias
27080,,IAS,TEMP_4120310047_ADJUST,TABLE,,ias
27081,,IAS,TEMP_4155630101_ADJUST,TABLE,,ias
27082,,IAS,TEMP_4155630101_DUPS_ADJUST,TABLE,,ias
27083,,IAS,TEMP_5077100400_OFFSET_JM,TABLE,,ias
27084,,IAS,TEMP_A,TABLE,,ias
27085,,IAS,TEMP_AA010FIT,TABLE,,ias
27086,,IAS,TEMP_AA016FIT,TABLE,,ias
27087,,IAS,TEMP_AA016FIT_MV,TABLE,,ias
27088,,IAS,TEMP_AA017FIT,TABLE,,ias
27089,,IAS,TEMP_AA018FIT,TABLE,,ias
27090,,IAS,TEMP_AA025FIT,TABLE,,ias
27091,,IAS,TEMP_AA026FIT,TABLE,,ias
27092,,IAS,TEMP_AA042FIT,TABLE,,ias
27093,,IAS,TEMP_AA055FIT,TABLE,,ias
27094,,IAS,TEMP_AA115NY,TABLE,,ias
27095,,IAS,TEMP_AA115NY1,TABLE,,ias
27096,,IAS,TEMP_AA115NY2,TABLE,,ias
27097,,IAS,TEMP_AA115NY3,TABLE,,ias
27098,,IAS,TEMP_AA121_1178643,TABLE,,ias
27099,,IAS,TEMP_AA140,TABLE,,ias
27100,,IAS,TEMP_AA140NY,TABLE,,ias
27101,,IAS,TEMP_AA140_SIG,TABLE,,ias
27102,,IAS,TEMP_AA315NY,TABLE,,ias
27103,,IAS,TEMP_AA315NY_2,TABLE,,ias
27104,,IAS,TEMP_AA315NY_3,TABLE,,ias
27105,,IAS,TEMP_AA400_NOROLL,TABLE,,ias
27106,,IAS,TEMP_AA422NYC,TABLE,,ias
27107,,IAS,TEMP_AA422NYC0,TABLE,,ias
27108,,IAS,TEMP_AA422NYC1,TABLE,,ias
27109,,IAS,TEMP_AA422NYC2,TABLE,,ias
27110,,IAS,TEMP_AA422NYC3,TABLE,,ias
27111,,IAS,TEMP_AA442NYC,TABLE,,ias
27112,,IAS,TEMP_AA442NYC_COOPUNIT,TABLE,,ias
27113,,IAS,TEMP_AA442NYC_COOPUNITOWN,TABLE,,ias
27114,,IAS,TEMP_AA442NYC_EXAPP,TABLE,,ias
27115,,IAS,TEMP_AA443FIT,TABLE,,ias
27116,,IAS,TEMP_AA465NYC,TABLE,,ias
27117,,IAS,TEMP_AA490NYC_CONV_ERRLOG,TABLE,,ias
27118,,IAS,TEMP_AA500NYBRK1,TABLE,,ias
27119,,IAS,TEMP_AA500NYBRK2,TABLE,,ias
27120,,IAS,TEMP_AA500NYBRK3,TABLE,,ias
27121,,IAS,TEMP_AA500NYBRK4,TABLE,,ias
27122,,IAS,TEMP_AA500NYBRK5,TABLE,,ias
27123,,IAS,TEMP_AA500NYBRK6,TABLE,,ias
27124,,IAS,TEMP_AA502NYC,TABLE,,ias
27125,,IAS,TEMP_AA504NYC,TABLE,,ias
27126,,IAS,TEMP_AA506NYC,TABLE,,ias
27127,,IAS,TEMP_AA510NYC_AGENCY,TABLE,,ias
27128,,IAS,TEMP_AA510NYC_DCAS,TABLE,,ias
27129,,IAS,TEMP_AA510NYC_LST,TABLE,,ias
27130,,IAS,TEMP_AA522NYC,TABLE,,ias
27131,,IAS,TEMP_AA532NYC,TABLE,,ias
27132,,IAS,TEMP_AA706NYC,TABLE,,ias
27133,,IAS,TEMP_AA707NYC,TABLE,,ias
27134,,IAS,TEMP_AA708NYC,TABLE,,ias
27135,,IAS,TEMP_AA708NYC_RFND,TABLE,,ias
27136,,IAS,TEMP_AA719NYC,TABLE,,ias
27137,,IAS,TEMP_AA719NYC_MINFO,TABLE,,ias
27138,,IAS,TEMP_AA724NYC,TABLE,,ias
27139,,IAS,TEMP_AA725NYC,TABLE,,ias
27140,,IAS,TEMP_AA725NYC2,TABLE,,ias
27141,,IAS,TEMP_AA725NYC2_BK,TABLE,,ias
27142,,IAS,TEMP_AA725NYC3,TABLE,,ias
27143,,IAS,TEMP_AA725NYC3_BK,TABLE,,ias
27144,,IAS,TEMP_AA725NYC4,TABLE,,ias
27145,,IAS,TEMP_AA725NYC4_BK,TABLE,,ias
27146,,IAS,TEMP_AA725NYC_20190222,TABLE,,ias
27147,,IAS,TEMP_AA725NYC_BK,TABLE,,ias
27148,,IAS,TEMP_AA727NYC,TABLE,,ias
27149,,IAS,TEMP_AA742NYC,TABLE,,ias
27150,,IAS,TEMP_AA746NYC,TABLE,,ias
27151,,IAS,TEMP_AA747NYC,TABLE,,ias
27152,,IAS,TEMP_AA761NYC,TABLE,,ias
27153,,IAS,TEMP_AA761NYC_ACRIS,TABLE,,ias
27154,,IAS,TEMP_AA761NYC_DEED,TABLE,,ias
27155,,IAS,TEMP_AA761NYC_DEED1,TABLE,,ias
27156,,IAS,TEMP_AA761NYC_DEED2,TABLE,,ias
27157,,IAS,TEMP_AA761NYC_LEGAL,TABLE,,ias
27158,,IAS,TEMP_AA761NYC_MULT,TABLE,,ias
27159,,IAS,TEMP_AA761NYC_NFND,TABLE,,ias
27160,,IAS,TEMP_AA761NYC_OWN,TABLE,,ias
27161,,IAS,TEMP_AA761NYC_PAR,TABLE,,ias
27162,,IAS,TEMP_AA761NYC_SRV,TABLE,,ias
27163,,IAS,TEMP_AA761NYC_SYNC,TABLE,,ias
27164,,IAS,TEMP_AA761SYNC_DT,TABLE,,ias
27165,,IAS,TEMP_AA761SYNC_ID,TABLE,,ias
27166,,IAS,TEMP_AA761SYNC_NAME,TABLE,,ias
27167,,IAS,TEMP_AA762COOP_BLDG,TABLE,,ias
27168,,IAS,TEMP_AA762COOP_DEED,TABLE,,ias
27169,,IAS,TEMP_AA762FIT_COOP_PTSLOG,TABLE,,ias
27170,,IAS,TEMP_AA762FIT_EXPLOG,TABLE,,ias
27171,,IAS,TEMP_AA762FIX_COOP,TABLE,,ias
27172,,IAS,TEMP_AA762NYC,TABLE,,ias
27173,,IAS,TEMP_AA762NYC_COOP,TABLE,,ias
27174,,IAS,TEMP_AA762NYC_COOP_LST,TABLE,,ias
27175,,IAS,TEMP_AA762NYC_EXP1,TABLE,,ias
27176,,IAS,TEMP_AA762NYC_EXP2,TABLE,,ias
27177,,IAS,TEMP_AA762NYC_EXP3,TABLE,,ias
27178,,IAS,TEMP_AA762NYC_LST,TABLE,,ias
27179,,IAS,TEMP_AA763NYC,TABLE,,ias
27180,,IAS,TEMP_AA769NYC,TABLE,,ias
27181,,IAS,TEMP_AA769NYC1_LST,TABLE,,ias
27182,,IAS,TEMP_AA769NYC1_LST_DRIE,TABLE,,ias
27183,,IAS,TEMP_AA769NYC1_LST_SCRIE,TABLE,,ias
27184,,IAS,TEMP_AA769NYC_DS1_DIST,TABLE,,ias
27185,,IAS,TEMP_AA769NYC_DS1_DLM,TABLE,,ias
27186,,IAS,TEMP_AA769NYC_DS1_ERR,TABLE,,ias
27187,,IAS,TEMP_AA769NYC_DS1_INPUT,TABLE,,ias
27188,,IAS,TEMP_AA769NYC_DS1_LOG,TABLE,,ias
27189,,IAS,TEMP_AA769NYC_DS1_REQ,TABLE,,ias
27190,,IAS,TEMP_AA769NYC_DS1_SPL,TABLE,,ias
27191,,IAS,TEMP_AA769NYC_DS1_SUM,TABLE,,ias
27192,,IAS,TEMP_AA769NYC_DS1_VAL,TABLE,,ias
27193,,IAS,TEMP_AA769NYC_LST,TABLE,,ias
27194,,IAS,TEMP_AA769NYC_LST_DRIE,TABLE,,ias
27195,,IAS,TEMP_AA769NYC_LST_RIE,TABLE,,ias
27196,,IAS,TEMP_AA769NYC_LST_SCRIE,TABLE,,ias
27197,,IAS,TEMP_AA769NYC_SS1_DIST,TABLE,,ias
27198,,IAS,TEMP_AA769NYC_SS1_DLM,TABLE,,ias
27199,,IAS,TEMP_AA769NYC_SS1_ERR,TABLE,,ias
27200,,IAS,TEMP_AA769NYC_SS1_INPUT,TABLE,,ias
27201,,IAS,TEMP_AA769NYC_SS1_LOG,TABLE,,ias
27202,,IAS,TEMP_AA769NYC_SS1_REQ,TABLE,,ias
27203,,IAS,TEMP_AA769NYC_SS1_SPL,TABLE,,ias
27204,,IAS,TEMP_AA769NYC_SS1_SUM,TABLE,,ias
27205,,IAS,TEMP_AA769NYC_SS1_VAL,TABLE,,ias
27206,,IAS,TEMP_AA769NYC_SUM,TABLE,,ias
27207,,IAS,TEMP_AA769NYC_SUM_DRIE,TABLE,,ias
27208,,IAS,TEMP_AA769NYC_SUM_RIE,TABLE,,ias
27209,,IAS,TEMP_AA769NYC_SUM_SCRIE,TABLE,,ias
27210,,IAS,TEMP_AA770DWQ_COA,TABLE,,ias
27211,,IAS,TEMP_AA770DWQ_COA_LST,TABLE,,ias
27212,,IAS,TEMP_AA770FIX_COA_LST,TABLE,,ias
27213,,IAS,TEMP_AA770FIX_NIX_LST,TABLE,,ias
27214,,IAS,TEMP_AA770NFND_COA,TABLE,,ias
27215,,IAS,TEMP_AA770NYC_COA,TABLE,,ias
27216,,IAS,TEMP_AA770NYC_COA_LST,TABLE,,ias
27217,,IAS,TEMP_AA770NYC_NIX,TABLE,,ias
27218,,IAS,TEMP_AA770NYC_NIXDUP,TABLE,,ias
27219,,IAS,TEMP_AA770NYC_NIX_LST,TABLE,,ias
27220,,IAS,TEMP_AA770REV_COA,TABLE,,ias
27221,,IAS,TEMP_AA770REV_DTL_COA,TABLE,,ias
27222,,IAS,TEMP_AA770REV_DTL_NIX,TABLE,,ias
27223,,IAS,TEMP_AA770REV_NIX,TABLE,,ias
27224,,IAS,TEMP_AA770_ALT40,TABLE,,ias
27225,,IAS,TEMP_AA770_MPA_COA,TABLE,,ias
27226,,IAS,TEMP_AA770_MPA_NIX,TABLE,,ias
27227,,IAS,TEMP_AA770_RTA21,TABLE,,ias
27228,,IAS,TEMP_AA770_RTM20,TABLE,,ias
27229,,IAS,TEMP_AA770_RTM2021,TABLE,,ias
27230,,IAS,TEMP_AA770_RTM21,TABLE,,ias
27231,,IAS,TEMP_AA770_RTO20,TABLE,,ias
27232,,IAS,TEMP_AA770_RTO2021,TABLE,,ias
27233,,IAS,TEMP_AA770_RTO21,TABLE,,ias
27234,,IAS,TEMP_AA771NYC_ADDRINDX,TABLE,,ias
27235,,IAS,TEMP_AA771NYC_CNAME_2,TABLE,,ias
27236,,IAS,TEMP_AA771NYC_COOP,TABLE,,ias
27237,,IAS,TEMP_AA771NYC_LEGDAT,TABLE,,ias
27238,,IAS,TEMP_AA771NYC_PARDAT,TABLE,,ias
27239,,IAS,TEMP_AA771NYC_PARDAT_S,TABLE,,ias
27240,,IAS,TEMP_AA775DLY_OWNALT,TABLE,,ias
27241,,IAS,TEMP_AA775HTO,TABLE,,ias
27242,,IAS,TEMP_AA775NYC_HT_DIST,TABLE,,ias
27243,,IAS,TEMP_AA775NYC_HT_DLM,TABLE,,ias
27244,,IAS,TEMP_AA775NYC_HT_ERR,TABLE,,ias
27245,,IAS,TEMP_AA775NYC_HT_INPUT,TABLE,,ias
27246,,IAS,TEMP_AA775NYC_HT_LOG,TABLE,,ias
27247,,IAS,TEMP_AA775NYC_HT_REQ,TABLE,,ias
27248,,IAS,TEMP_AA775NYC_HT_SPL,TABLE,,ias
27249,,IAS,TEMP_AA775NYC_HT_SUM,TABLE,,ias
27250,,IAS,TEMP_AA775NYC_HT_VAL,TABLE,,ias
27251,,IAS,TEMP_AA775NYC_OWNALT,TABLE,,ias
27252,,IAS,TEMP_AA775NYC_OWNALT_PY,TABLE,,ias
27253,,IAS,TEMP_AA776FIT,TABLE,,ias
27254,,IAS,TEMP_AA776NYC,TABLE,,ias
27255,,IAS,TEMP_AA776NYC_ADR,TABLE,,ias
27256,,IAS,TEMP_AA776NYC_CHG,TABLE,,ias
27257,,IAS,TEMP_AA776NYC_LST,TABLE,,ias
27258,,IAS,TEMP_AA776NYC_PREV,TABLE,,ias
27259,,IAS,TEMP_AA778NYC_BBL,TABLE,,ias
27260,,IAS,TEMP_AA778NYC_BBLDUP,TABLE,,ias
27261,,IAS,TEMP_AA778NYC_COOP,TABLE,,ias
27262,,IAS,TEMP_AA778NYC_COOPDUP,TABLE,,ias
27263,,IAS,TEMP_AA778NYC_RETURN,TABLE,,ias
27264,,IAS,TEMP_AA791NYC_DQ_LST,TABLE,,ias
27265,,IAS,TEMP_AA791NYC_EX_LST,TABLE,,ias
27266,,IAS,TEMP_AA792NYC_FTP,TABLE,,ias
27267,,IAS,TEMP_AA792NYC_FTX,TABLE,,ias
27268,,IAS,TEMP_AA792NYC_LST,TABLE,,ias
27269,,IAS,TEMP_AA798NYC,TABLE,,ias
27270,,IAS,TEMP_AACHKFIT_TABLE,TABLE,,ias
27271,,IAS,TEMP_AANOPVFIX_LST,TABLE,,ias
27272,,IAS,TEMP_AANOPVNYC_LST,TABLE,,ias
27273,,IAS,TEMP_AAREP_BACKUP,TABLE,,ias
27274,,IAS,TEMP_AASYSJUR,TABLE,,ias
27275,,IAS,TEMP_AB005FIT,TABLE,,ias
27276,,IAS,TEMP_AB005FIT_CONDO,TABLE,,ias
27277,,IAS,TEMP_AB005FIT_COOP,TABLE,,ias
27278,,IAS,TEMP_AB006FIT_CONDO,TABLE,,ias
27279,,IAS,TEMP_AB006FIT_COOP,TABLE,,ias
27280,,IAS,TEMP_AB008FIT_CONDO,TABLE,,ias
27281,,IAS,TEMP_AB008FIT_COOP,TABLE,,ias
27282,,IAS,TEMP_AB011FIT,TABLE,,ias
27283,,IAS,TEMP_AB015FIT,TABLE,,ias
27284,,IAS,TEMP_AB015FIT_CONDO,TABLE,,ias
27285,,IAS,TEMP_AB015FIT_COOP,TABLE,,ias
27286,,IAS,TEMP_AB016FIT,TABLE,,ias
27287,,IAS,TEMP_AB016FIT_CONDO,TABLE,,ias
27288,,IAS,TEMP_AB016FIT_COOP,TABLE,,ias
27289,,IAS,TEMP_ACDV400B,TABLE,,ias
27290,,IAS,TEMP_ACRSAPT,TABLE,,ias
27291,,IAS,TEMP_ACTIVATE_STAR,TABLE,,ias
27292,,IAS,TEMP_ADJUST600,TABLE,,ias
27293,,IAS,TEMP_ADJUSTTX452,TABLE,,ias
27294,,IAS,TEMP_ADJUST_3A_01500001,TABLE,,ias
27295,,IAS,TEMP_ADJUST_3A_01500003,TABLE,,ias
27296,,IAS,TEMP_ADJUST_3A_01500005,TABLE,,ias
27297,,IAS,TEMP_ADJUST_7A_01500001,TABLE,,ias
27298,,IAS,TEMP_ADJUST_7A_01500002,TABLE,,ias
27299,,IAS,TEMP_ADJUST_7A_01500003,TABLE,,ias
27300,,IAS,TEMP_ADJUST_8A_01500001,TABLE,,ias
27301,,IAS,TEMP_ADJUST_8A_01500002,TABLE,,ias
27302,,IAS,TEMP_ADJUST_8A_01500003,TABLE,,ias
27303,,IAS,TEMP_ADJUST_96830723,TABLE,,ias
27304,,IAS,TEMP_ADJUST_BPB,TABLE,,ias
27305,,IAS,TEMP_ADJUST_BPB_UPD,TABLE,,ias
27306,,IAS,TEMP_ADJUST_DEL,TABLE,,ias
27307,,IAS,TEMP_ADJUST_INB_2029610038,TABLE,,ias
27308,,IAS,TEMP_ADJUST_NEW1,TABLE,,ias
27309,,IAS,TEMP_ADJUST_OFFSET,TABLE,,ias
27310,,IAS,TEMP_ADJUST_OFFSET_DOHMH,TABLE,,ias
27311,,IAS,TEMP_ADJUST_OLD1,TABLE,,ias
27312,,IAS,TEMP_ADJUST_VD,TABLE,,ias
27313,,IAS,TEMP_ADJ_16PARID,TABLE,,ias
27314,,IAS,TEMP_AEDIT,TABLE,,ias
27315,,IAS,TEMP_AEDIT_03092015,TABLE,,ias
27316,,IAS,TEMP_AEDIT_NEW_TIER,TABLE,,ias
27317,,IAS,TEMP_AEDIT_RAR,TABLE,,ias
27318,,IAS,TEMP_ALL_REUC,TABLE,,ias
27319,,IAS,TEMP_ALL_VIEW_ACRIES,TABLE,,ias
27320,,IAS,TEMP_ALTIDINDX,TABLE,,ias
27321,,IAS,TEMP_APRVAL_HIST,TABLE,,ias
27322,,IAS,TEMP_ASMT,TABLE,,ias
27323,,IAS,TEMP_ASMTTRANS,TABLE,,ias
27324,,IAS,TEMP_ASMTTRANSP_FIX,TABLE,,ias
27325,,IAS,TEMP_ASMTTRANSP_HIST,TABLE,,ias
27326,,IAS,TEMP_ASMTTRANS_HIST,TABLE,,ias
27327,,IAS,TEMP_ASMT_ALL_CHGBYNOTIC,TABLE,,ias
27328,,IAS,TEMP_ASMT_ALL_CURRENT,TABLE,,ias
27329,,IAS,TEMP_ASMT_ALL_FINAL,TABLE,,ias
27330,,IAS,TEMP_ASMT_ALL_PY_FINAL,TABLE,,ias
27331,,IAS,TEMP_ASMT_ALL_TENTATIVE,TABLE,,ias
27332,,IAS,TEMP_ASMT_HIST,TABLE,,ias
27333,,IAS,TEMP_ASMT_RAR,TABLE,,ias
27334,,IAS,TEMP_AUTH_TAX,TABLE,,ias
27335,,IAS,TEMP_AVCD400B,TABLE,,ias
27336,,IAS,TEMP_BBL,TABLE,,ias
27337,,IAS,TEMP_BBL_CUR_TAXYR_OWNDAT,TABLE,,ias
27338,,IAS,TEMP_BBL_CUR_TAXYR_SSN,TABLE,,ias
27339,,IAS,TEMP_BBL_DISC,TABLE,,ias
27340,,IAS,TEMP_BBL_EX130,TABLE,,ias
27341,,IAS,TEMP_BBL_TX014FIT,TABLE,,ias
27342,,IAS,TEMP_BBL_TX015FIT,TABLE,,ias
27343,,IAS,TEMP_BBP_BBL,TABLE,,ias
27344,,IAS,TEMP_BID_CHARGES,TABLE,,ias
27345,,IAS,TEMP_BID_DELINQ,TABLE,,ias
27346,,IAS,TEMP_BKTX404,TABLE,,ias
27347,,IAS,TEMP_BL320OHOTT,TABLE,,ias
27348,,IAS,TEMP_C1SVAPP_EXT,TABLE,,ias
27349,,IAS,TEMP_C1SVCHILD_EXT,TABLE,,ias
27350,,IAS,TEMP_CA320_ENTER,TABLE,,ias
27351,,IAS,TEMP_CA320_PERMIT,TABLE,,ias
27352,,IAS,TEMP_CA320_SALES,TABLE,,ias
27353,,IAS,TEMP_CA321_ENTER,TABLE,,ias
27354,,IAS,TEMP_CA321_SALES,TABLE,,ias
27355,,IAS,TEMP_CA321_UI_ENTER,TABLE,,ias
27356,,IAS,TEMP_CA321_UI_PERMIT,TABLE,,ias
27357,,IAS,TEMP_CA321_UI_SALES,TABLE,,ias
27358,,IAS,TEMP_CHARGE,TABLE,,ias
27359,,IAS,TEMP_CITYPAY_VOIDPYMTS,TABLE,,ias
27360,,IAS,TEMP_CNAME,TABLE,,ias
27361,,IAS,TEMP_CNAME_DUP,TABLE,,ias
27362,,IAS,TEMP_CNDMAST,TABLE,,ias
27363,,IAS,TEMP_COMNT3_XXX_JFT,TABLE,,ias
27364,,IAS,TEMP_CONV_ERRLOG,TABLE,,ias
27365,,IAS,TEMP_CONV_EXDET,TABLE,,ias
27366,,IAS,TEMP_COOPCHILD,TABLE,,ias
27367,,IAS,TEMP_COOPMAST,TABLE,,ias
27368,,IAS,TEMP_COOPS4BDTAX,TABLE,,ias
27369,,IAS,TEMP_COOPSUMM_FLAGS,TABLE,,ias
27370,,IAS,TEMP_COOPSUMM_NYC,TABLE,,ias
27371,,IAS,TEMP_COOPUEX,TABLE,,ias
27372,,IAS,TEMP_COOPUNDET_FLAGS,TABLE,,ias
27373,,IAS,TEMP_COOPUNDET_NYC,TABLE,,ias
27374,,IAS,TEMP_COOPUNITOWN,TABLE,,ias
27375,,IAS,TEMP_COOPUNITOWN_HIST,TABLE,,ias
27376,,IAS,TEMP_COOPUPDT,TABLE,,ias
27377,,IAS,TEMP_COOPUTC,TABLE,,ias
27378,,IAS,TEMP_COOP_DELETE2_TBL,TABLE,,ias
27379,,IAS,TEMP_COOP_DELETE_TBL,TABLE,,ias
27380,,IAS,TEMP_CRM_IMPORT,TABLE,,ias
27381,,IAS,TEMP_CYCLE_BILLDT,TABLE,,ias
27382,,IAS,TEMP_CYCLE_BILLDT_PILOT,TABLE,,ias
27383,,IAS,TEMP_CYCLE_DEFDT_CALC,TABLE,,ias
27384,,IAS,TEMP_CYCLE_DUEDT,TABLE,,ias
27385,,IAS,TEMP_CYCLE_DUEDT_FINAL,TABLE,,ias
27386,,IAS,TEMP_CYCLE_DUEDT_MIDDLE_PILOT,TABLE,,ias
27387,,IAS,TEMP_CYCLE_DUEDT_PILOT,TABLE,,ias
27388,,IAS,TEMP_CYCLGRP_NBW,TABLE,,ias
27389,,IAS,TEMP_CYCLGRP_NEW_TIER,TABLE,,ias
27390,,IAS,TEMP_DEACTIVATE_STAR,TABLE,,ias
27391,,IAS,TEMP_DEACTIVATE_UNITSTAR,TABLE,,ias
27392,,IAS,TEMP_DEFTAX_INTAKEFORM154,TABLE,,ias
27393,,IAS,TEMP_DEP_ADJ,TABLE,,ias
27394,,IAS,TEMP_DLMTD_INP_NOPV_ORG,TABLE,,ias
27395,,IAS,TEMP_DLMTD_INP_NOPV_REUC,TABLE,,ias
27396,,IAS,TEMP_DLM_RSA,TABLE,,ias
27397,,IAS,TEMP_DOF_ABTS_2019,TABLE,,ias
27398,,IAS,TEMP_DOM_COOPUNIT,TABLE,,ias
27399,,IAS,TEMP_DOM_COOPUNITOWN,TABLE,,ias
27400,,IAS,TEMP_DOM_CORRECT_BADADDR,TABLE,,ias
27401,,IAS,TEMP_DOM_EXAPP,TABLE,,ias
27402,,IAS,TEMP_DOM_REBATE_BADADDR,TABLE,,ias
27403,,IAS,TEMP_DQ005FIT,TABLE,,ias
27404,,IAS,TEMP_DQ006FIT,TABLE,,ias
27405,,IAS,TEMP_DQ007FIT,TABLE,,ias
27406,,IAS,TEMP_DQ016FIT,TABLE,,ias
27407,,IAS,TEMP_DQ102NYNAS,TABLE,,ias
27408,,IAS,TEMP_DQ103NYNAS,TABLE,,ias
27409,,IAS,TEMP_DQ105NYNAS,TABLE,,ias
27410,,IAS,TEMP_DQ107NYNAS,TABLE,,ias
27411,,IAS,TEMP_DQ109NYNAS,TABLE,,ias
27412,,IAS,TEMP_DQ110NYNAS,TABLE,,ias
27413,,IAS,TEMP_DQ116NYNAS,TABLE,,ias
27414,,IAS,TEMP_DQ117NYNAS,TABLE,,ias
27415,,IAS,TEMP_DQ120NYNAS,TABLE,,ias
27416,,IAS,TEMP_DQ120NYNAS_1097762,TABLE,,ias
27417,,IAS,TEMP_DQ120NYNAS_1099650,TABLE,,ias
27418,,IAS,TEMP_DQ120NYNAS_1100716,TABLE,,ias
27419,,IAS,TEMP_DQ120NYNAS_1108249,TABLE,,ias
27420,,IAS,TEMP_DQ120NYNAS_1123168,TABLE,,ias
27421,,IAS,TEMP_DQ120NYNAS_1139359,TABLE,,ias
27422,,IAS,TEMP_DQ120NYNAS_1139367,TABLE,,ias
27423,,IAS,TEMP_DQ120NYNAS_1141900,TABLE,,ias
27424,,IAS,TEMP_DQ120NYNAS_1141901,TABLE,,ias
27425,,IAS,TEMP_DQ120NYNAS_1141904,TABLE,,ias
27426,,IAS,TEMP_DQ120NYNAS_1151667,TABLE,,ias
27427,,IAS,TEMP_DQ132NYNAS,TABLE,,ias
27428,,IAS,TEMP_DQ133NYNAS,TABLE,,ias
27429,,IAS,TEMP_DQ134NYNAS,TABLE,,ias
27430,,IAS,TEMP_DQ205NYC,TABLE,,ias
27431,,IAS,TEMP_DQ205NYCID,TABLE,,ias
27432,,IAS,TEMP_DQ205NYC_CONV_05162018,TABLE,,ias
27433,,IAS,TEMP_DQ206NYC,TABLE,,ias
27434,,IAS,TEMP_DQ215NYC,TABLE,,ias
27435,,IAS,TEMP_DQ404NYC,TABLE,,ias
27436,,IAS,TEMP_DQ406NYC,TABLE,,ias
27437,,IAS,TEMP_DQ406NYC_DET,TABLE,,ias
27438,,IAS,TEMP_DQ410NYC,TABLE,,ias
27439,,IAS,TEMP_DQ411NYC,TABLE,,ias
27440,,IAS,TEMP_DQ412NYC,TABLE,,ias
27441,,IAS,TEMP_DQ412NYC_EXCL,TABLE,,ias
27442,,IAS,TEMP_DQ413NYC,TABLE,,ias
27443,,IAS,TEMP_DQ414NYC,TABLE,,ias
27444,,IAS,TEMP_DQ415NYC,TABLE,,ias
27445,,IAS,TEMP_DQ416NYC,TABLE,,ias
27446,,IAS,TEMP_DQ416NYC_CONV,TABLE,,ias
27447,,IAS,TEMP_DQ416NYC_CONV_1998,TABLE,,ias
27448,,IAS,TEMP_DQ416NYC_CONV_1999,TABLE,,ias
27449,,IAS,TEMP_DQ416NYC_CONV_2000,TABLE,,ias
27450,,IAS,TEMP_DQ416NYC_CONV_2001,TABLE,,ias
27451,,IAS,TEMP_DQ416NYC_CONV_2002,TABLE,,ias
27452,,IAS,TEMP_DQ416NYC_CONV_2003,TABLE,,ias
27453,,IAS,TEMP_DQ416NYC_CONV_2004,TABLE,,ias
27454,,IAS,TEMP_DQ416NYC_CONV_2005,TABLE,,ias
27455,,IAS,TEMP_DQ416NYC_CONV_2006,TABLE,,ias
27456,,IAS,TEMP_DQ416NYC_CONV_2007,TABLE,,ias
27457,,IAS,TEMP_DQ416NYC_CONV_2008,TABLE,,ias
27458,,IAS,TEMP_DQ416NYC_CONV_2009,TABLE,,ias
27459,,IAS,TEMP_DQ416NYC_CONV_2010,TABLE,,ias
27460,,IAS,TEMP_DQ416NYC_CONV_2011,TABLE,,ias
27461,,IAS,TEMP_DQ416NYC_CONV_2012,TABLE,,ias
27462,,IAS,TEMP_DQ416NYC_CONV_2013,TABLE,,ias
27463,,IAS,TEMP_DQ416NYC_CONV_2014,TABLE,,ias
27464,,IAS,TEMP_DQ416NYC_CONV_2015,TABLE,,ias
27465,,IAS,TEMP_DQ416NYC_CONV_2016,TABLE,,ias
27466,,IAS,TEMP_DQ416NYC_CONV_2017,TABLE,,ias
27467,,IAS,TEMP_DQ416NYC_CONV_2018,TABLE,,ias
27468,,IAS,TEMP_DQ416NYC_CONV_2019,TABLE,,ias
27469,,IAS,TEMP_DQ416NYC_CONV_2021,TABLE,,ias
27470,,IAS,TEMP_DQ416NYC_CONV_MLT_1998,TABLE,,ias
27471,,IAS,TEMP_DQ416NYC_CONV_MLT_1999,TABLE,,ias
27472,,IAS,TEMP_DQ416NYC_CONV_MLT_2000,TABLE,,ias
27473,,IAS,TEMP_DQ416NYC_CONV_MLT_2001,TABLE,,ias
27474,,IAS,TEMP_DQ416NYC_CONV_MLT_2002,TABLE,,ias
27475,,IAS,TEMP_DQ416NYC_CONV_MLT_2003,TABLE,,ias
27476,,IAS,TEMP_DQ416NYC_CONV_MLT_2004,TABLE,,ias
27477,,IAS,TEMP_DQ416NYC_CONV_MLT_2005,TABLE,,ias
27478,,IAS,TEMP_DQ416NYC_CONV_MLT_2006,TABLE,,ias
27479,,IAS,TEMP_DQ416NYC_CONV_MLT_2007,TABLE,,ias
27480,,IAS,TEMP_DQ416NYC_CONV_MLT_2008,TABLE,,ias
27481,,IAS,TEMP_DQ416NYC_CONV_MLT_2009,TABLE,,ias
27482,,IAS,TEMP_DQ416NYC_CONV_MLT_2010,TABLE,,ias
27483,,IAS,TEMP_DQ416NYC_CONV_MLT_2011,TABLE,,ias
